721,676,681,630,575,588,562,498,428,441,471,479,516,492,416,424,438,403,453,504,
880,650,733,611,641,620,598,517,430,471,543,545,576,567,426,462,480,436,531,544,
341,456,547,442,367,397,348,334,313,281,288,298,337,291,277,260,271,266,272,342,
569,448,447,582,451,406,385,383,319,318,352,363,354,362,362,323,300,299,354,370,
424,488,707,581,475,470,394,408,383,330,366,382,413,363,354,317,315,330,359,424,
225,532,513,715,362,381,314,371,353,262,226,256,268,221,361,245,218,257,218,327,
789,763,703,569,583,635,626,510,433,475,495,496,558,526,397,443,483,418,463,524,
790,943,954,783,694,771,720,627,561,553,558,571,654,584,498,505,547,500,521,637,
1338,1475,1224,1145,991,1107,1083,886,756,801,791,806,925,853,702,722,795,693,736,882,
612,1160,1194,1261,762,836,721,721,681,555,523,569,647,531,630,502,514,535,494,688,
273,224,1054,1195,585,422,264,456,430,261,363,422,379,324,467,284,219,360,400,437,
537,1090,1143,1115,700,792,680,669,641,524,487,528,615,496,572,467,488,501,454,647,
729,1166,1204,1157,795,881,777,740,688,597,575,612,703,592,625,538,565,561,540,723,
562,923,1146,1091,718,748,622,649,617,497,506,547,607,505,569,459,463,497,489,640,
552,937,1056,840,644,741,645,601,573,500,485,510,605,496,483,443,481,469,448,609,
1129,1074,1116,1077,917,923,864,784,675,676,725,745,800,756,664,643,662,624,703,789,
771,1032,818,904,662,755,724,639,562,549,505,525,595,537,537,497,523,479,465,606,
1018,787,776,773,729,705,691,603,495,541,603,609,636,633,513,529,541,492,590,612,
835,811,741,842,670,673,644,594,505,508,527,542,569,550,523,490,489,462,510,578,
730,1166,1024,678,642,832,794,617,569,576,524,531,681,567,438,487,582,488,457,635,
744,1140,1009,766,667,831,788,640,586,580,534,545,676,571,477,500,577,500,473,646,
564,518,924,906,643,557,440,523,479,385,465,499,497,451,491,389,356,417,479,529,
632,517,451,721,499,442,421,434,357,348,374,390,368,385,427,356,319,326,379,402,
774,1138,1178,1107,800,881,785,738,680,605,591,624,713,611,618,548,577,564,556,727,
820,1173,762,686,594,775,789,592,515,562,487,490,613,541,439,482,562,452,420,577,
841,334,421,631,547,403,395,401,298,335,439,448,397,452,398,368,326,330,465,399,
464,201,996,728,584,445,301,415,389,291,428,461,451,402,386,304,276,361,458,458,
790,773,575,980,629,594,573,575,476,459,457,482,469,477,557,454,416,418,453,517,
697,351,388,255,406,373,389,295,221,299,374,364,380,398,227,300,323,268,368,329,
557,459,413,523,423,398,388,364,301,312,336,344,344,350,334,312,300,286,332,353,
473,728,367,739,397,454,454,427,363,344,269,291,310,293,401,314,302,287,245,356,
476,347,362,408,359,328,316,297,245,258,293,298,297,303,269,262,252,241,293,298,
424,525,419,597,385,396,372,370,322,298,279,295,306,290,347,284,269,269,268,337,
557,573,571,516,463,488,463,411,359,363,378,385,422,394,340,344,359,330,359,415,
608,475,581,666,523,463,417,434,372,352,405,420,411,409,408,360,333,345,411,431,
