589703,589484,589297,589067,588857,588014,588016,588002,587991,588012,588019,587845,587695,587460,587405,587394,587400,587401,587400,587402,
589391,589410,589440,589450,589452,587399,587538,587722,587936,588197,588320,588668,588790,589139,589260,589495,589736,589883,590208,590539,
590546,590566,590588,590608,590629,591418,591531,591531,591514,591482,591449,591394,591331,591317,591314,591313,591316,591313,591319,591316,
590536,590556,590578,590599,590620,591318,591315,591314,591313,591311,591315,591314,591314,591313,591318,591315,591313,591312,591314,591313,
590536,590557,590578,590599,590621,591319,591319,591326,591319,591319,591319,591314,591317,591319,591333,591319,591308,591316,591319,591320,
590535,590556,590578,590599,590620,591313,591313,591314,591310,591314,591314,591314,591315,591316,591317,591316,591316,591320,591328,591329,
590536,590556,590578,590599,590620,591317,591317,591316,591305,591305,591299,591320,591320,591317,591314,591319,591317,591319,591320,591320,
590536,590556,590578,590599,590620,591316,591316,591311,591308,591324,591324,591321,591321,591318,591317,591317,591318,591317,591315,591313,
590536,590557,590578,590599,590621,591315,591321,591319,591322,591321,591322,591322,591318,591317,591314,591315,591318,591318,591317,591317,
590536,590556,590578,590599,590620,591316,591316,591316,591318,591317,591313,591311,591314,591319,591322,591327,591329,591316,591310,591312,
590535,590555,590577,590598,590620,591305,591306,591306,591293,591282,591286,591296,591308,591308,591304,591296,591306,591309,591316,591315,
590535,590556,590578,590599,590620,591313,591313,591311,591312,591315,591313,591311,591311,591311,591313,591313,591313,591313,591311,591318,
590536,590556,590578,590599,590620,591314,591314,591317,591316,591316,591315,591321,591311,591315,591315,591316,591314,591307,591310,591313,
590535,590556,590578,590599,590620,591313,591312,591309,591309,591309,591315,591315,591313,591311,591312,591313,591312,591314,591312,591312,
583086,583055,583017,582975,582962,582446,582443,582440,582450,582456,582455,582453,582452,582455,582455,582453,582449,582451,582453,582453,
582905,582867,582818,582764,582743,582440,582438,582441,582449,582453,582455,582450,582387,582312,582234,582228,582121,581969,581698,581259,
579560,579512,579398,579297,579238,580167,580018,579939,579769,579436,579035,578614,578210,577947,577887,578163,578631,579098,579608,580115,
582935,582921,582897,582868,582878,580904,581295,581686,582076,582467,582738,582763,582874,583044,583002,583015,583057,583057,583057,583057,
583335,583322,583308,583297,583296,583244,583278,583313,583347,583382,583416,583451,583485,583519,583554,583588,583623,583657,583692,583726,
583608,583640,583672,583705,583742,583933,583967,584002,584036,584071,584105,584140,584174,584208,584243,584277,584312,584346,584381,584415,
586070,585831,585599,585386,585264,584622,584656,584691,584725,584760,584794,584828,584863,584897,584932,584966,585001,585035,585070,585104,
587571,587216,586874,586554,586354,585311,585345,585380,585414,585449,585476,585444,585406,585396,585369,585308,585247,585187,585126,585065,
584817,584693,584571,584465,584417,584702,584641,584580,584520,584459,584398,584338,584277,584217,584156,584095,584035,583974,583913,583853,
584120,583982,583843,583705,583569,583489,583428,583368,583307,583246,583186,583125,583088,583100,583116,583124,583126,583137,583130,583131,
583944,583831,583716,583603,583493,583155,583143,583153,583151,583157,583185,583181,583164,583143,583135,583100,583077,583090,583044,582983,
582448,582544,582642,582739,582841,582946,582939,582932,582925,582981,583032,583063,583111,583182,583252,583323,583393,583463,583534,583604,
584554,584475,584398,584328,584296,584027,584097,584168,584238,584309,584379,584450,584520,584591,584661,584732,584802,584872,584943,585013,
587592,587249,586924,586606,586389,585418,585413,585462,585469,585467,585462,585458,585454,585449,585445,585480,585459,585508,585508,585508,
