55,86,76,86,60,86,79,63,60,68,67,62,64,57,52,55,61,69,59,54,
86,103,89,79,75,67,75,100,87,72,71,69,78,75,67,77,74,66,62,63,
70,50,101,79,89,113,83,61,103,89,64,67,67,68,73,72,89,76,74,77,
93,97,76,46,76,76,72,67,87,71,60,66,74,69,57,79,74,65,59,55,
82,101,61,51,67,69,84,65,41,51,64,59,64,55,36,57,53,53,49,44,
75,71,101,86,65,130,103,80,61,80,79,73,71,62,55,57,75,76,65,61,
76,80,73,69,69,91,86,72,75,70,71,66,69,64,55,65,71,67,61,58,
68,55,37,46,51,80,65,73,68,50,59,48,51,50,42,51,62,48,40,41,
71,63,68,83,79,79,67,79,72,64,72,59,60,63,62,60,75,59,58,64,
72,67,76,89,68,53,65,88,84,64,67,58,64,68,72,62,68,55,57,66,
83,76,75,46,51,47,118,101,75,52,61,57,69,62,49,60,46,40,51,52,
86,71,73,77,83,75,61,57,65,68,70,65,65,66,61,64,76,64,61,65,
83,53,51,51,80,78,80,79,64,52,66,53,56,57,45,58,68,45,48,55,
50,61,68,60,54,93,74,61,63,63,58,55,55,49,44,51,60,61,52,47,
75,57,70,83,70,85,57,57,100,76,64,61,63,67,73,66,81,69,63,67,
75,87,93,75,71,83,69,74,93,81,65,70,74,71,70,76,78,75,67,65,
84,83,87,72,77,95,83,58,59,73,72,70,71,64,53,63,72,70,64,60,
82,67,78,94,87,53,90,111,81,60,75,60,67,71,69,65,70,50,60,73,
68,85,84,78,69,71,41,114,84,66,61,57,64,66,63,68,74,59,51,55,
69,73,51,39,53,77,69,60,70,56,54,53,58,52,41,58,59,54,46,41,
75,50,75,81,89,75,55,81,76,65,66,56,57,64,66,62,79,55,57,69,
101,75,55,47,63,46,62,58,101,62,55,57,67,69,65,72,68,53,53,57,
87,64,73,71,59,50,71,86,80,60,65,59,66,68,67,61,64,49,53,61,
82,110,84,57,71,80,51,71,126,85,52,66,77,75,72,89,84,77,64,59,
93,121,58,79,70,85,81,72,101,74,75,72,80,75,64,77,77,77,63,58,
67,68,79,58,99,79,63,48,61,66,57,58,58,57,51,68,74,61,62,64,
83,95,74,75,77,48,70,69,87,68,63,65,74,72,68,75,68,63,63,64,
92,77,82,83,61,83,104,72,60,69,81,72,75,67,59,57,64,63,63,63,
79,84,44,61,55,51,48,51,45,47,60,53,57,54,43,50,54,50,42,41,
66,75,58,68,76,89,77,77,74,63,68,58,61,59,50,63,72,62,55,55,
96,87,84,70,50,49,57,64,76,68,61,66,73,70,67,65,64,60,56,57,
104,77,50,53,67,82,77,84,60,54,74,61,65,63,46,59,68,51,47,49,
62,84,76,62,58,76,62,50,55,64,56,59,61,54,46,57,59,63,54,48,
93,95,89,94,86,58,54,83,80,73,73,70,75,78,76,75,80,67,64,71,
83,91,107,86,82,73,90,108,48,66,75,67,72,67,56,63,65,57,61,64,
91,92,89,111,84,65,60,90,94,79,80,72,78,83,86,76,85,73,69,78,
61,101,86,47,41,83,96,69,55,62,55,60,66,53,40,57,49,59,52,42,
79,85,103,93,104,95,73,75,83,87,76,75,75,75,74,80,91,80,77,80,
82,86,67,64,50,56,73,73,55,56,64,60,67,61,49,55,54,52,49,47,
76,79,84,72,62,112,60,65,105,86,63,68,71,69,69,73,86,80,64,60,
98,60,86,73,69,78,68,79,93,76,69,67,70,73,74,69,81,62,62,69,
80,50,102,91,111,104,103,90,47,69,81,66,63,63,56,58,78,58,68,78,
79,62,79,79,86,117,100,79,66,72,82,68,66,63,53,60,80,68,64,66,
72,88,86,91,83,58,62,82,119,80,62,64,74,78,85,83,82,71,69,74,
80,75,76,97,76,76,71,75,84,74,77,68,70,72,74,66,79,69,66,71,
92,111,78,79,71,59,69,51,36,59,68,66,69,63,48,58,58,61,56,53,
90,107,83,102,83,75,77,122,83,70,84,70,79,79,70,74,80,67,62,67,
58,82,84,62,60,62,47,65,73,67,50,57,62,59,57,65,63,62,54,51,
69,93,87,68,76,60,123,61,84,69,63,65,75,65,57,70,57,62,69,65,
77,49,53,72,60,93,114,63,65,59,77,60,61,56,50,47,61,55,57,59,
68,96,66,64,61,83,74,61,76,67,62,62,68,60,51,65,65,68,56,50,
54,60,58,97,70,67,112,132,71,48,78,52,58,58,54,50,57,44,51,60,
72,117,83,81,69,91,86,53,63,72,69,69,73,64,53,65,66,74,63,56,
72,72,62,73,62,62,71,81,89,63,65,58,65,65,65,65,67,57,55,59,
40,43,58,59,75,61,50,62,79,55,45,41,44,49,53,57,63,48,49,56,
62,51,52,63,53,73,97,83,62,49,66,50,54,51,43,45,52,43,47,50,
44,67,77,62,63,46,67,71,76,58,46,49,56,54,55,60,53,50,53,55,
100,101,97,93,46,68,58,69,80,80,71,75,80,76,75,67,71,73,62,61,
68,79,59,85,72,46,50,43,55,56,62,56,59,59,57,54,60,57,55,58,
92,54,59,78,129,78,102,72,75,59,78,60,62,67,60,68,81,52,67,81,
80,104,78,105,100,80,80,63,61,72,81,72,74,71,62,69,77,75,70,71,
61,61,72,92,75,69,95,83,79,64,73,59,63,63,65,57,65,57,63,69,
59,71,89,97,100,110,71,57,96,87,69,67,67,68,72,74,90,82,75,77,
62,62,68,86,86,69,39,61,72,65,61,55,55,61,65,62,77,62,57,65,
