37,34,34,31,27,26,17,18,23,10,20,20,23,24,15,16,19,16,21,20,
44,32,37,31,27,23,21,36,24,29,25,25,31,26,25,24,25,22,26,27,
18,23,28,23,27,18,14,14,29,37,46,22,20,20,21,27,14,18,14,20,
29,22,23,30,30,49,41,34,55,48,48,34,25,31,34,34,27,29,23,32,
22,24,36,30,26,18,18,10,38,41,48,28,24,25,27,26,18,23,15,27,
12,27,25,35,62,56,40,58,42,24,61,30,24,26,27,40,27,23,29,23,
39,39,35,28,31,46,59,51,39,30,50,44,40,31,31,37,41,33,31,35,
40,47,48,40,20,57,58,57,57,50,58,48,45,36,42,38,42,43,32,43,
66,74,61,57,23,26,55,60,56,27,45,48,54,36,40,34,50,38,34,45,
30,59,59,63,28,40,57,62,62,32,39,45,46,31,44,33,46,37,29,45,
13,12,52,59,19,31,57,57,57,34,32,36,32,25,37,28,32,30,25,35,
26,55,57,55,40,26,53,53,56,43,27,38,39,31,42,33,43,29,24,45,
36,59,60,57,44,25,53,56,57,38,32,41,44,33,42,35,47,31,28,46,
28,47,57,54,50,25,43,55,57,36,28,36,38,31,40,34,42,26,27,42,
27,47,52,41,35,25,58,38,52,23,49,42,40,29,32,33,42,29,24,38,
56,54,55,53,33,35,56,59,59,31,34,46,48,38,42,34,48,36,34,46,
38,52,40,45,17,16,57,61,61,23,52,45,46,28,37,34,48,33,27,39,
50,40,38,38,29,43,61,51,48,28,32,42,39,34,35,32,41,32,31,39,
41,41,37,42,31,39,60,41,48,35,18,35,32,31,35,28,36,28,25,39,
36,58,51,33,30,19,36,46,25,13,47,33,40,24,22,29,35,25,26,28,
37,57,50,38,38,27,54,56,47,35,25,37,41,31,36,33,45,28,27,41,
28,26,46,45,29,29,40,38,36,20,38,37,34,25,30,27,31,28,26,32,
32,25,23,36,35,34,33,33,40,27,48,34,26,27,29,33,27,25,25,25,
38,57,58,55,21,47,59,60,56,18,11,37,40,30,36,24,41,32,28,40,
40,59,39,34,25,46,39,36,35,27,43,32,35,29,24,29,31,30,25,28,
